2063,1064,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2064,1065,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2065,1066,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2066,1067,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2067,1068,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2068,1069,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2069,1070,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2070,1071,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2071,1072,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2072,1073,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2073,1074,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2074,1075,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2075,1076,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2076,1077,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2077,1078,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2078,1079,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2079,1080,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2080,1081,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2081,1082,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2082,1083,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2083,1084,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2084,1085,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2085,1086,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2086,1087,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2087,1088,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2088,1089,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2089,1090,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2090,1091,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2091,1092,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2092,1093,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2093,1094,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2094,1095,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2095,1096,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2096,1097,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2097,1098,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2098,1099,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2099,1100,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2100,1101,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2101,1102,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2102,1103,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2103,1104,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2104,1105,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2105,1106,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2106,1107,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2107,1108,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2108,1109,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2109,1110,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2110,1111,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2111,1112,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2112,1113,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2113,1114,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2114,1115,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2115,1116,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2116,1117,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2117,1118,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2118,1119,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2119,1120,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2120,1121,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2121,1122,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2122,1123,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2123,1124,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2124,1125,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2125,1126,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2126,1127,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2127,1128,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2128,1129,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2129,1130,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2130,1131,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2131,1132,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2132,1133,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2133,1134,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2134,1135,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2135,1136,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2136,1137,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2137,1138,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2138,1139,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2139,1140,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2140,1141,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2141,1142,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2142,1143,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2143,1144,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2144,1145,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2145,1146,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2146,1147,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2147,1148,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2148,1149,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2149,1150,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2150,1151,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2151,1152,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2152,1153,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2153,1154,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2154,1155,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2155,1156,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2156,1157,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2157,1158,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2158,1159,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2159,1160,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2160,1161,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2161,1162,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2162,1163,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2163,1164,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2164,1165,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2165,1166,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2166,1167,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2167,1168,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2168,1169,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2169,1170,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2170,1171,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2171,1172,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2172,1173,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2173,1174,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2174,1175,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2175,1176,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2176,1177,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2177,1178,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2178,1179,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2179,1180,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2180,1181,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2181,1182,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2182,1183,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2183,1184,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2184,1185,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2185,1186,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2186,1187,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2187,1188,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2188,1189,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2189,1190,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2190,1191,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2191,1192,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2192,1193,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2193,1194,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2194,1195,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2195,1196,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2196,1197,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2197,1198,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2198,1199,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2199,1200,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2200,1201,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2201,1202,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2202,1203,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2203,1204,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2204,1205,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2205,1206,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2206,1207,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2207,1208,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2208,1209,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2209,1210,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2210,1211,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2211,1212,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2212,1213,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2213,1214,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2214,1215,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2215,1216,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2216,1217,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2217,1218,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2218,1219,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2219,1220,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2220,1221,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2221,1222,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2222,1223,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2223,1224,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2224,1225,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2225,1226,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2226,1227,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2227,1228,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2228,1229,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2229,1230,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2230,1231,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2231,1232,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2232,1233,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2233,1234,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2234,1235,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2235,1236,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2236,1237,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2237,1238,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2238,1239,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2239,1240,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2240,1241,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2241,1242,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2242,1243,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2243,1244,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2244,1245,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2245,1246,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2246,1247,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2247,1248,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2248,1249,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2249,1250,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2250,1251,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2251,1252,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2252,1253,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2253,1254,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2254,1255,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2255,1256,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2256,1257,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2257,1258,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2258,1259,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2259,1260,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2260,1261,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2261,1262,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2262,1263,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2263,1264,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
2264,1265,10000,1,-1,-,1412103600,4096483201,,10,2,,1,,1,,
